scope,feature,beneficial_n,dangerous_n,beneficial_mean,dangerous_mean,difference_dangerous_minus_beneficial,mann_whitney_u_p_value,cliffs_delta_beneficial_minus_dangerous
all_physical_switch_candidates,delta_trace_component_max,101,96,2.4653465346534653,0.17708333333333334,-2.288263201320132,5.734789442554044e-11,0.5350660066006601
all_physical_switch_candidates,trace_sam_score_mean,101,96,0.9794524158581649,0.7252051444413761,-0.2542472714167888,7.724153167264937e-11,0.49659653465346537
all_physical_switch_candidates,cycle_sam_score,101,96,0.8639215272251922,0.37372965427736443,-0.4901918729478278,1.036739493750003e-10,0.5264026402640264
all_physical_switch_candidates,trace_adjacent_dice_last,101,96,0.23482971675416192,0.07857223956044335,-0.15625747719371857,1.7309499291251428e-10,0.5010313531353136
all_physical_switch_candidates,delta_trace_component_final,101,96,0.900990099009901,0.041666666666666664,-0.8593234323432344,2.1838889558562454e-10,0.5153671617161716
all_physical_switch_candidates,delta_q_return_minus_q_model,101,96,-0.03844798823024032,-0.16047237743681733,-0.12202438920657702,4.396999941091677e-10,0.5148514851485149
all_physical_switch_candidates,q_return_minus_trace_adjacent_dice_min,101,96,0.824365906787233,0.3691869011727162,-0.4551790056145168,4.671300428049801e-10,0.508147689768977
all_physical_switch_candidates,delta_trace_adjacent_dice_mean,101,96,-0.10844876341759416,-0.27875477484024275,-0.1703060114226486,9.632269786729504e-10,0.5046410891089109
all_physical_switch_candidates,delta_q_return_minus_trace_adjacent_dice_mean,101,96,0.0855568009153859,-0.2660860645814694,-0.3516428654968553,1.4120051329763776e-09,0.49958745874587457
all_physical_switch_candidates,delta_peer_disagreement,101,96,0.02210005490913645,0.32093524944623564,0.29883519453709917,1.5727594599301609e-09,-0.49814356435643564
all_physical_switch_candidates,delta_q_multi,101,96,-0.022100054909136458,-0.32093524944623564,-0.29883519453709917,1.5727594599301609e-09,0.49814356435643564
all_physical_switch_candidates,q_return_minus_trace_adjacent_dice_mean,101,96,0.6606289156471437,0.2883741757942577,-0.37225473985288593,2.537203410379824e-09,0.48968646864686466
all_physical_switch_candidates,trace_centroid_max_step,101,96,0.31149951276245064,0.5653781698812045,0.25387865711875385,7.444814537099857e-09,-0.47658828382838286
all_physical_switch_candidates,baseline_b7,101,96,0.8309956744580882,0.7010886200174745,-0.12990705444061368,1.7964323570024856e-08,0.4643151815181518
all_physical_switch_candidates,trace_component_max,101,96,5.96039603960396,3.6875,-2.2728960396039604,3.27388967801882e-08,0.43079620462046203
all_physical_switch_candidates,delta_mask_area_change,101,96,15.870046868022813,1.2411727523392686,-14.628874115683544,5.986343201858759e-08,0.4470915841584158
all_physical_switch_candidates,delta_trace_area_max_rel_delta,101,96,15.870046868022813,1.2411727523392686,-14.628874115683544,5.986343201858759e-08,0.4470915841584158
all_physical_switch_candidates,delta_cycle_sam_score,101,96,0.0011004020672033328,-0.46690631409486133,-0.4680067161620647,8.369818124982114e-08,0.44162541254125415
all_physical_switch_candidates,delta_trace_adjacent_dice_last,101,96,-0.09611285382428508,-0.31458344671234745,-0.21847059288806236,1.4655251172004e-07,0.43368399339933994
