setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
lora_epoch27,ISIC_0013163,0.9625212947189097,0.9695387293298521,5,0.007017434610942397,0.9432387312186978,-0.019282563500211847,0.9519797809604044,0.947986577181208,0.9515789473684211,0.9487825356842989,0.9695387293298521
lora_epoch27,ISIC_0013197,0.8551136363636364,0.869942196531792,6,0.014828560168155591,0.869942196531792,0.014828560168155591,0.841225626740947,0.8616262482168331,0.8653295128939829,0.869942196531792,0.869942196531792
lora_epoch27,ISIC_0013271,0.9381352187361909,0.9388655925844185,6,0.0007303738482276056,0.9388655925844185,0.0007303738482276056,0.9367256637168142,0.9360194819570511,0.9364903739765434,0.9372514361467079,0.9369887242980323
lora_epoch27,ISIC_0013340,0.923005132991134,0.9223702342673403,3,-0.000634898723793631,0.9213069489185458,-0.0016981840725881492,0.922365988909427,0.922089825847846,0.9223702342673403,0.9209558823529411,0.9222323879231473
lora_epoch27,ISIC_0013390,0.9707602339181286,0.9727962333246142,1,0.002035999406485578,0.9653149706707472,-0.005445263247381371,0.9727962333246142,0.9698453608247423,0.9694401643554186,0.9684938524590164,0.9684696231735452
lora_epoch27,ISIC_0013488,0.8166987797045601,0.8390534010655433,4,0.022354621360983207,0.8375129533678757,0.020814173663315616,0.8064600156290701,0.7661637931034483,0.8374669520332368,0.8390534010655433,0.8359885620915033
lora_epoch27,ISIC_0013495,0.9505242947865898,0.9550611463091204,2,0.004536851522530583,0.9540801403919275,0.0035558456053376153,0.9539638182085601,0.9550611463091204,0.9548197203826343,0.9514420247204238,0.9542521994134897
lora_epoch27,ISIC_0013498,0.9608201095351776,0.9647386759581882,5,0.003918566423010583,0.9635300668151447,0.0027099572799671456,0.9615168539325842,0.9635752311571869,0.9647288442771504,0.9627442710530015,0.9647386759581882
lora_epoch27,ISIC_0013500,0.9485294117647058,0.9517284335098101,3,0.0031990217451042247,0.9446303620322483,-0.0038990497324575824,0.9492253413100169,0.9485959797452815,0.9517284335098101,0.9465485644471594,0.9471594379963347
lora_epoch27,ISIC_0013517,0.8612836438923396,0.8712041884816754,2,0.009920544589335778,0.8568486096807415,-0.004435034211598077,0.8653146125845034,0.8712041884816754,0.8599483204134367,0.8559670781893004,0.8572900566718187
lora_epoch27,ISIC_0013568,0.9398090493980905,0.940980881130507,1,0.0011718317324165284,0.9342105263157895,-0.005598523082301021,0.940980881130507,0.940099833610649,0.9370339685169843,0.9354838709677419,0.9358709143566405
lora_epoch27,ISIC_0013573,0.46538139145012575,0.46817553209430973,3,0.0027941406441839844,0.4670884372055458,0.001707045755420078,0.4680176686785582,0.4664448701145949,0.46817553209430973,0.4677968386640154,0.4677968386640154
lora_epoch27,ISIC_0013585,0.9239204108990676,0.9212975512785759,5,-0.002622859620491691,0.9201096121416527,-0.003810798757414968,0.9206349206349206,0.9201795920869152,0.9154534078075879,0.9209483187387904,0.9212975512785759
lora_epoch27,ISIC_0013615,0.697171087455155,0.8418630484805205,3,0.14469196102536552,0.8313543003851092,0.13418321292995417,0.8352417302798982,0.5432098765432098,0.8418630484805205,0.8315958299919808,0.606324559742473
lora_epoch27,ISIC_0013643,0.963572267920094,0.9634228187919464,1,-0.00014944912814762734,0.9630872483221476,-0.00048501959794633454,0.9634228187919464,0.9628259041211101,0.9633859590191468,0.0,0.9631994622752479
lora_epoch27,ISIC_0013652,0.49986331328594863,0.5725366046695687,2,0.07267329138362005,0.5525835866261398,0.05272027334019119,0.568130055760622,0.5725366046695687,0.46798124478129616,0.42959651805669924,0.529544626593807
lora_epoch27,ISIC_0013663,0.8610138873207632,0.8672848890240195,1,0.006271001703256229,0.7514800274194553,-0.10953385990130793,0.8672848890240195,0.753125,0.751721344673957,0.7573547900427458,0.7491389742157684
lora_epoch27,ISIC_0013667,0.9613371115700494,0.9653637770897833,5,0.004026665519733852,0.9639635293550098,0.002626417784960422,0.9650207749541019,0.9651072878407114,0.9651140316969463,0.9645184648805214,0.9653637770897833
lora_epoch27,ISIC_0013675,0.8974538659191778,0.9023255813953488,6,0.004871715476171046,0.9023255813953488,0.004871715476171046,0.8970674144175721,0.8982259570494865,0.8984830805134189,0.901175648934932,0.9009197811153802
lora_epoch27,ISIC_0013680,0.17702528932704673,0.2090257275411219,6,0.032000438214075166,0.2090257275411219,0.032000438214075166,0.17621333333333333,0.1995490417136415,0.20211247502141022,0.20318137094129224,0.20852442462237555
lora_epoch27,ISIC_0013733,0.9469744229569557,0.9510633904604584,5,0.004088967503502738,0.9508467575382074,0.0038723345812516907,0.9471933471933472,0.9478928793855097,0.9499379395945386,0.9499586435070306,0.9510633904604584
